"FileNumber","CommitteeType","Committee","CandidateName","ExpenditureCode","Name","Address","City","State","Zip","Occupation","OfficeSought","ExpenditureType","Description","Purpose","Amount","Expenditure_Date","Amended"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","AT&T Local/Long Distace","PO Box 8100","Aurora","IN","60507","","","Direct - Operations","","telephone ","280.8500","2016-12-09 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","AT&T Local/Long Distance","PO Box 8100","Aurora","IL","60507","","","Direct - Operations","","","285.6000","2017-01-27 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","AT&T Uverse","PO Box 5014","Carol Stream","IL","60197","","","Direct - Operations","","","70.0000","2017-01-20 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","AT&T Uverse","PO Box 5014","Carol Stream","IL","60197","","","Direct - Operations","","","149.0000","2017-02-03 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","AT&T Uverse","PO Box 5014","Carol Stream","IL","60197","","","Direct - Operations","","Internet","124.0000","2016-12-09 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","AT&T Uverse","PO Box 5014","Carol Stream","IL","60197","","","Direct - Operations","","Utilities ","286.0800","2016-10-31 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","AT&T Uverse","PO Box 5014","Carol Stream","IL","60197","","","Direct - Operations","","Utilities  telephone","286.4100","2016-12-23 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Blu Noblesville","","Noblesville","IN","46060","","","Direct - Operations","","","27.8700","2016-11-02 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Blu Noblesville","","Noblesville","IN","46060","","","Direct - Operations","","","27.8700","2017-02-13 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Blu Noblesville","","Noblesville","IN","46060","","","Direct - Operations","","Internet mailing and design","15.9900","2016-12-28 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Blu Noblesville","","Noblesville","IN","46060","","","Direct - Operations","","Internet mailing design","27.8700","2016-11-01 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Bridgewater Club","16008 Bridgewater Club Dr.","Carmel","IN","46033","","","Direct - Operations","","","1395.0000","2017-02-27 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Citizens Energy","","","IN","","","","Direct - Operations","","","22.7500","2017-01-31 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Citizens Energy","","","IN","","","","Direct - Operations","","","23.9900","2017-01-19 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Citizens Energy","","","IN","","","","Direct - Operations","","Utilities","24.4800","2016-12-05 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Citizens Energy","","","IN","","","","Direct - Operations","","Utility","23.4100","2016-11-01 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","De Lage Landen Financial Services, inc.","","","IN","","","","Direct - Operations","","","261.5400","2016-10-17 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","De Lage Landen Financial Services, inc.","","","IN","","","","Direct - Operations","","equipment","273.5400","2016-10-28 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","De Lage Landen Financial Services, inc.","","","IN","","","","Direct - Operations","","Equipment rental","-219.1100","2016-11-29 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","De Lage Landen Financial Services, inc.","","","IN","","","","Direct - Operations","","Equipment rental","219.1100","2016-11-29 00:00:00","1"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","De Lage Landen Financial Services, inc.","","","IN","","","","Direct - Operations","","Equipment rental","273.5400","2016-11-04 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","DeLage Landen Financial Services","1111 Old Eagle School Rd.","Wayne","PA","","","","Direct - Operations","","","261.5400","2017-01-03 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","DeLage Landen Financial Services","1111 Old Eagle School Rd.","Wayne","PA","","","","Direct - Operations","","","294.4100","2017-01-27 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","DeLage Landen Financial Services","1111 Old Eagle School Rd.","Wayne","PA","","","","Direct - Operations","","","294.4100","2017-01-31 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","DeLage Landen Financial Services","1111 Old Eagle School Rd.","Wayne","PA","","","","Direct - Operations","","rental-coppier","261.6400","2016-12-23 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Discount Copies","2325 E. Conner St","Noblesville","IN","46060","","","Direct - Operations","","","127.3300","2017-02-23 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Discount Copies","2325 E. Conner St","Noblesville","IN","46060","","","Direct - Operations","","","199.2800","2017-02-22 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Discount Copies","2325 E. Conner St","Noblesville","IN","46060","","","Direct - Operations","","","1641.9200","2016-10-28 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Discount Copies","2325 E. Conner St","Noblesville","IN","46060","","","Direct - Operations","","Poll watchers credentials ","100.1100","2016-11-01 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Discount Copies","2325 E. Conner St","Noblesville","IN","46060","","","Direct - Operations","","Printing and business cards","1148.1100","2016-12-05 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Duke Energy","P.O. Box 9001076","Louisville","KY","40290-1076","","","Direct - Operations","","","120.5900","2017-01-27 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Duke Energy","PO Box 9001076","Louisville","KY","40290","","","Direct - Operations","","Internet","122.6900","2016-12-30 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Duke Energy","PO Box 9001076","Louisville","KY","40290","","","Direct - Operations","","Utilities","176.7000","2016-10-29 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Duke Energy","PO Box 9001076","Louisville","KY","40290","","","Direct - Operations","","Utilities-electricity","173.8300","2016-11-29 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Fight for Small","","","","","","","Direct - Operations","","","50.0000","2016-10-24 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Fight for Small","","","","","","","Direct - Operations","","","50.0000","2016-11-23 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Fight for Small","","","","","","","Direct - Operations","","","50.0000","2016-12-23 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Fight for Small","","","","","","","Direct - Operations","","","50.0000","2017-01-23 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Fight for Small","","","","","","","Direct - Operations","","","50.0000","2017-02-23 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","filesanywhere","3301 Airport Fwy, Ste. 200","TX","IN","76021","","","Direct - Operations","","","29.3500","2017-01-12 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","filesanywhere","3301 Airport Fwy, Ste. 200","TX","IN","76021","","","Direct - Operations","","","29.3500","2017-02-13 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","filesanywhere","3301 Airport Fwy, Ste. 200","TX","IN","76021","","","Direct - Operations","","Internet storage","29.3500","2016-11-14 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","filesanywhere","3301 Airport Fwy, Ste. 200","TX","IN","76021","","","Direct - Operations","","Internet storage","29.3500","2016-12-12 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","FISHERS SEWER UTILITY","1 MUNICIPAL DRIVE","FISHERS","IN","46038","","","Direct - Operations","","","31.0000","2017-01-27 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","FISHERS SEWER UTILITY","1 MUNICIPAL DRIVE","FISHERS","IN","46038","","","Direct - Operations","","","31.0000","2017-01-31 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","FISHERS SEWER UTILITY","1 MUNICIPAL DRIVE","FISHERS","IN","46038","","","Direct - Operations","","Utilities ","31.0000","2016-10-29 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","FISHERS SEWER UTILITY","1 MUNICIPAL DRIVE","FISHERS","IN","46038","","","Direct - Operations","","Utilities sewers ","31.0000","2016-11-29 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","FISHERS SEWER UTILITY","1 MUNICIPAL DRIVE","FISHERS","IN","46038","","","Direct - Operations","","Utiltiies","34.1000","2016-12-29 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Grange Mutual Casualty Company","PO Box 740604","Cincinnati","OH","45274","","","Direct - Operations","","","153.6700","2016-11-29 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Grange Mutual Casualty Company","PO Box 740604","Cincinnati","OH","45274","","","Direct - Operations","","","205.2600","2017-01-30 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Grange Mutual Insurance Casualty Company","PO Box 740604","Cincinnati","OH","45274","","","Direct - Operations","","insurance","-205.2600","2016-12-08 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Grange Mutual Insurance Casualty Company","PO Box 740604","Cincinnati","OH","45274","","","Direct - Operations","","insurance","205.2600","2016-12-08 00:00:00","1"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Grange Mutual Insurance Casualty Company","PO Box 740604","Cincinnati","OH","45274","","","Direct - Operations","","Insurance","205.2600","2016-12-29 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","HAMILTON COUNTY TREASURER","33 N 9TH ST","NOBLESVILLE","IN","46060","","","Direct - Operations","","","3.0800","2016-11-15 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","HAMILTON COUNTY TREASURER","33 N 9TH ST","NOBLESVILLE","IN","46060","","","Direct - Operations","","","61.5700","2016-11-15 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Impact Indiana LLC","8888 Keystone Crossing #350","Indianapolis","IN","46240","","","Direct - Operations","","","61.0800","2017-01-31 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Janus Developmental Services Inc","1555 Westfield Road","Noblesville","IN","46030","","","Direct - Operations","","December 2016 Breakfast Club","741.5100","2016-12-27 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Kroger","7260 Fishers Crossing Dr","Fisher","IN","46038","","","Direct - Operations","","","5.8700","2017-02-24 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Kroger","7260 Fishers Crossing Dr","Fisher","IN","46038","","","Direct - Operations","","","12.8200","2016-10-28 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Kroger","7260 Fishers Crossing Dr","Fisher","IN","46038","","","Direct - Operations","","","42.0000","2017-01-26 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Kroger - Fishers","116th & Allisonville Rd","Fishers","IN","46038","","","Direct - Operations","","Food","13.6400","2016-11-07 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Kroger - Fishers","116th & Allisonville Rd","Fishers","IN","46038","","","Direct - Operations","","Supples","9.8500","2016-10-19 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Kroger - Fishers","116th & Allisonville Rd","Fishers","IN","46038","","","Direct - Operations","","Supplies/food","26.9300","2016-11-07 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","MAILCHIMP","512 MEANS STREET, SUITE 404","ATLANTA","GA","30318","","","Direct - Operations","","","40.0000","2017-01-17 00:00:00","0"
